,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
6303,YPL050C,chrXVI,460779,461966,98,59,49,1188,0.0824915824916,0.118,0.098
6304,YPL049C,chrXVI,462481,463839,99,47,33,1359,0.0728476821192,0.094,0.066
6305,YPL048W,chrXVI,464401,465648,86,30,45,1248,0.0689102564103,0.06,0.09
6306,YPL047W,chrXVI,465962,466261,28,38,46,300,0.0933333333333,0.076,0.092
6307,YPL046C,chrXVI,466644,466943,26,42,52,300,0.0866666666667,0.084,0.104
6308,YPL045W,chrXVI,467260,469656,215,47,51,2397,0.0896954526491,0.094,0.102
6309,YPL044C,chrXVI,469926,470474,44,48,52,549,0.08014571949,0.096,0.104
6310,YPL043W,chrXVI,469939,471996,170,48,59,2058,0.0826044703596,0.096,0.118
6311,YPL042C,chrXVI,473040,474707,134,56,49,1668,0.0803357314149,0.112,0.098
6312,YPL041C,chrXVI,475118,475741,61,39,44,624,0.0977564102564,0.078,0.088
6313,YPL040C,chrXVI,475993,479001,296,50,58,3009,0.0983715520106,0.1,0.116
6314,YPL039W,chrXVI,479225,480175,90,54,49,951,0.0946372239748,0.108,0.098
6315,YPL038W-A,chrXVI,480182,480373,19,42,46,192,0.0989583333333,0.084,0.092
6316,YPL038W,chrXVI,480535,481068,35,52,47,534,0.065543071161,0.104,0.094
6317,YPL037C,chrXVI,481428,481901,35,48,44,474,0.0738396624473,0.096,0.088
6318,YPL036W,chrXVI,482843,485686,235,33,56,2844,0.0826300984529,0.066,0.112
6319,YPL035C,chrXVI,486564,486911,41,51,49,348,0.117816091954,0.102,0.098
6320,YPL034W,chrXVI,486712,487209,44,51,58,498,0.0883534136546,0.102,0.116
6321,YPL033C,chrXVI,487362,488207,106,50,55,846,0.125295508274,0.1,0.11
6322,YPL032C,chrXVI,488887,491364,227,55,31,2478,0.091606133979,0.11,0.062
6323,YPL031C,chrXVI,492018,493037,78,41,45,1020,0.0764705882353,0.082,0.09
6324,YPL030W,chrXVI,493543,495246,164,44,56,1704,0.0962441314554,0.088,0.112
6325,YPL029W,chrXVI,495506,497719,206,48,35,2214,0.093044263776,0.096,0.07
6326,YPL028W,chrXVI,498096,499292,86,37,52,1197,0.0718462823726,0.074,0.104
6327,YPL027W,chrXVI,499665,500402,71,40,57,738,0.0962059620596,0.08,0.114
6328,YPL026C,chrXVI,500675,502183,151,44,42,1509,0.100066269052,0.088,0.084
6329,YPL025C,chrXVI,502473,503030,28,52,39,558,0.0501792114695,0.104,0.078
6330,YPL024W,chrXVI,503517,504242,57,39,41,726,0.0785123966942,0.078,0.082
6331,YPL023C,chrXVI,504339,506312,159,46,42,1974,0.080547112462,0.092,0.084
6332,YPL022W,chrXVI,506697,509999,323,41,52,3303,0.0977898879806,0.082,0.104
6333,YPL021W,chrXVI,511101,511664,50,55,65,564,0.0886524822695,0.11,0.13
6334,YPL020C,chrXVI,512313,514178,194,66,60,1866,0.103965702036,0.132,0.12
6335,YPL019C,chrXVI,514511,517018,284,64,40,2508,0.113237639553,0.128,0.08
6336,YPL018W,chrXVI,517651,518760,108,42,28,1110,0.0972972972973,0.084,0.056
6337,YPL017C,chrXVI,518734,520233,108,60,40,1500,0.072,0.12,0.08
6338,YPL016W,chrXVI,521014,524958,409,65,42,3945,0.103675538657,0.13,0.084
6339,YPL015C,chrXVI,525810,526883,104,43,36,1074,0.096834264432,0.086,0.072
6340,YPL014W,chrXVI,527547,528692,93,37,45,1146,0.0811518324607,0.074,0.09
6341,YPL013C,chrXVI,528985,529350,30,43,47,366,0.0819672131148,0.086,0.094
6342,YPL012W,chrXVI,529723,533409,383,44,62,3687,0.103878491999,0.088,0.124
6343,YPL011C,chrXVI,533642,534703,105,62,47,1062,0.0988700564972,0.124,0.094
6344,YPL010W,chrXVI,535018,535587,57,44,43,570,0.1,0.088,0.086
6345,YPL009C,chrXVI,535820,538936,286,52,54,3117,0.0917548925249,0.104,0.108
6346,YPL008W,chrXVI,539385,541970,260,52,49,2586,0.100541376643,0.104,0.098
6347,YPL007C,chrXVI,542082,543848,189,44,52,1767,0.106960950764,0.088,0.104
6348,YPL006W,chrXVI,544631,548143,328,47,46,3513,0.0933674921719,0.094,0.092
6349,YPL005W,chrXVI,548486,550306,180,39,54,1821,0.0988467874794,0.078,0.108
6350,YPL004C,chrXVI,550632,551657,87,55,35,1026,0.0847953216374,0.11,0.07
6351,YPL003W,chrXVI,552020,553408,125,39,51,1389,0.089992800576,0.078,0.102
6352,YPL002C,chrXVI,553627,554328,73,46,48,702,0.103988603989,0.092,0.096
6353,YPL001W,chrXVI,554605,555729,112,44,70,1125,0.0995555555556,0.088,0.14
6354,YPR001W,chrXVI,556377,557837,125,65,60,1461,0.0855578370979,0.13,0.12
6355,YPR002W,chrXVI,558385,559935,149,57,57,1551,0.0960670535139,0.114,0.114
6356,YPR002C-A,chrXVI,560569,560766,21,57,54,198,0.106060606061,0.114,0.108
6357,YPR003C,chrXVI,561504,563768,191,57,58,2265,0.0843267108168,0.114,0.116
6358,YPR004C,chrXVI,564007,565041,98,40,47,1035,0.0946859903382,0.08,0.094
6359,YPR005C,chrXVI,565787,566671,88,47,39,885,0.0994350282486,0.094,0.078
6360,YPR006C,chrXVI,567269,568996,140,41,40,1728,0.0810185185185,0.082,0.08
6361,YPR007C,chrXVI,569336,571378,192,41,47,2043,0.0939794419971,0.082,0.094
6362,YPR008W,chrXVI,573018,575102,179,47,62,2085,0.0858513189448,0.094,0.124
6363,YPR009W,chrXVI,576552,577358,71,46,52,807,0.087980173482,0.092,0.104
6364,YPR010C,chrXVI,577585,581196,328,56,52,3612,0.0908084163898,0.112,0.104
6365,YPR010C-A,chrXVI,582373,582734,37,57,46,362,0.102209944751,0.114,0.092
6366,YPR011C,chrXVI,583062,584042,81,50,52,981,0.0825688073394,0.1,0.104
6367,YPR012W,chrXVI,584309,584563,23,49,40,255,0.0901960784314,0.098,0.08
6368,YPR013C,chrXVI,584632,585585,81,53,45,954,0.0849056603774,0.106,0.09
6369,YPR014C,chrXVI,587189,587518,23,45,51,330,0.069696969697,0.09,0.102
6370,YPR015C,chrXVI,590283,591026,53,58,47,744,0.0712365591398,0.116,0.094
6371,YPR016C,chrXVI,592332,593069,56,44,44,738,0.0758807588076,0.088,0.088
6372,YPR016W-A,chrXVI,593096,593356,27,41,37,261,0.103448275862,0.082,0.074
6373,YPR017C,chrXVI,593486,593917,33,44,45,432,0.0763888888889,0.088,0.09
6374,YPR018W,chrXVI,594476,596296,149,44,48,1821,0.0818231740802,0.088,0.096
6375,YPR019W,chrXVI,596750,599551,235,48,61,2802,0.0838686652391,0.096,0.122
6376,YPR020W,chrXVI,599870,600217,38,52,62,348,0.109195402299,0.104,0.124
6377,YPR021C,chrXVI,600649,603357,282,57,61,2709,0.104097452935,0.114,0.122
6378,YPR022C,chrXVI,603911,607312,332,63,56,3402,0.0975896531452,0.126,0.112
6379,YPR023C,chrXVI,608826,610031,99,47,44,1206,0.0820895522388,0.094,0.088
6380,YPR024W,chrXVI,610481,612724,173,40,50,2244,0.0770944741533,0.08,0.1
6381,YPR025C,chrXVI,613377,614558,111,60,44,1182,0.0939086294416,0.12,0.088
6382,YPR026W,chrXVI,615379,619014,364,46,63,3636,0.100110011001,0.092,0.126
6383,YPR027C,chrXVI,620425,621258,72,51,62,834,0.0863309352518,0.102,0.124
6384,YPR028W,chrXVI,623527,624202,52,47,50,676,0.0769230769231,0.094,0.1
6385,YPR029C,chrXVI,624469,626967,259,45,47,2499,0.103641456583,0.09,0.094
6386,YPR030W,chrXVI,627880,631245,303,41,55,3366,0.0900178253119,0.082,0.11
6387,YPR031W,chrXVI,631515,633761,236,65,66,2247,0.105028927459,0.13,0.132
6388,YPR032W,chrXVI,634123,637224,281,58,58,3102,0.0905867182463,0.116,0.116
6389,YPR033C,chrXVI,637379,639019,154,51,45,1641,0.0938452163315,0.102,0.09
6390,YPR034W,chrXVI,639525,640958,108,45,42,1434,0.0753138075314,0.09,0.084
6391,YPR035W,chrXVI,642208,643320,90,43,49,1113,0.0808625336927,0.086,0.098
6392,YPR036W,chrXVI,643836,645272,106,49,24,1437,0.0737647877523,0.098,0.048
6393,YPR036W-A,chrXVI,645950,646153,15,32,48,204,0.0735294117647,0.064,0.096
6394,YPR037C,chrXVI,646448,647038,44,47,43,591,0.0744500846024,0.094,0.086
6395,YPR038W,chrXVI,646836,647195,29,48,39,360,0.0805555555556,0.096,0.078
6396,YPR039W,chrXVI,647012,647347,31,37,36,336,0.0922619047619,0.074,0.072
6397,YPR040W,chrXVI,647305,648375,85,42,51,1071,0.0793650793651,0.084,0.102
6398,YPR041W,chrXVI,648704,649921,121,51,54,1218,0.0993431855501,0.102,0.108
6399,YPR042C,chrXVI,650435,653662,306,55,47,3228,0.0947955390335,0.11,0.094
6400,YPR043W,chrXVI,654166,654847,60,47,59,682,0.0879765395894,0.094,0.118
6401,YPR044C,chrXVI,654524,654877,34,39,57,354,0.0960451977401,0.078,0.114
6402,YPR045C,chrXVI,655140,656552,143,47,59,1413,0.101203113942,0.094,0.118
6403,YPR046W,chrXVI,656799,657344,53,47,59,546,0.0970695970696,0.094,0.118
6404,YPR047W,chrXVI,657529,658938,147,50,48,1410,0.104255319149,0.1,0.096
6405,YPR048W,chrXVI,659182,661053,188,55,48,1872,0.100427350427,0.11,0.096
6406,YPR049C,chrXVI,661137,664673,367,67,53,3537,0.103760248798,0.134,0.106
6407,YPR050C,chrXVI,664953,665366,37,52,42,414,0.0893719806763,0.104,0.084
6408,YPR051W,chrXVI,664960,665490,41,53,45,531,0.0772128060264,0.106,0.09
6409,YPR052C,chrXVI,665693,665974,19,45,32,282,0.0673758865248,0.09,0.064
6410,YPR053C,chrXVI,665788,666243,34,42,43,456,0.0745614035088,0.084,0.086
6411,YPR054W,chrXVI,666280,667446,99,37,46,1167,0.0848329048843,0.074,0.092
6412,YPR055W,chrXVI,667676,670873,346,44,52,3198,0.108192620388,0.088,0.104
6413,YPR056W,chrXVI,671126,672142,105,50,48,1017,0.103244837758,0.1,0.096
6414,YPR057W,chrXVI,672471,673496,91,48,41,1026,0.088693957115,0.096,0.082
6415,YPR058W,chrXVI,673751,674674,80,39,62,924,0.0865800865801,0.078,0.124
6416,YPR059C,chrXVI,674314,674700,35,40,63,387,0.0904392764858,0.08,0.126
6417,YPR060C,chrXVI,674861,675631,96,51,62,771,0.124513618677,0.102,0.124
6418,YPR061C,chrXVI,675977,676882,87,62,52,906,0.0960264900662,0.124,0.104
6419,YPR062W,chrXVI,677165,677641,51,53,35,477,0.106918238994,0.106,0.07
6420,YPR063C,chrXVI,677812,678320,34,51,38,509,0.0667976424361,0.102,0.076
6421,YPR064W,chrXVI,678951,679370,25,30,46,420,0.0595238095238,0.06,0.092
6422,YPR065W,chrXVI,679693,680799,83,41,56,1107,0.0749774164408,0.082,0.112
6423,YPR066W,chrXVI,681213,682112,84,50,48,900,0.0933333333333,0.1,0.096
6424,YPR067W,chrXVI,682220,682777,53,54,65,558,0.094982078853,0.108,0.13
6425,YPR068C,chrXVI,682941,684353,145,58,63,1413,0.102618542109,0.116,0.126
6426,YPR069C,chrXVI,684556,685437,88,58,59,882,0.0997732426304,0.116,0.118
6427,YPR070W,chrXVI,685898,687598,175,57,55,1701,0.102880658436,0.114,0.11
6428,YPR071W,chrXVI,688172,688807,46,60,60,636,0.0723270440252,0.12,0.12
6429,YPR072W,chrXVI,690107,691789,192,48,60,1683,0.114081996435,0.096,0.12
6430,YPR073C,chrXVI,691933,692418,56,74,50,486,0.115226337449,0.148,0.1
6431,YPR074C,chrXVI,692796,694838,162,55,44,2043,0.079295154185,0.11,0.088
6432,YPR074W-A,chrXVI,695018,695188,18,40,50,171,0.105263157895,0.08,0.1
6433,YPR075C,chrXVI,695737,696819,77,52,50,1083,0.0710987996307,0.104,0.1
6434,YPR076W,chrXVI,696476,696850,26,36,50,375,0.0693333333333,0.072,0.1
6435,YPR077C,chrXVI,697131,697502,38,47,59,372,0.102150537634,0.094,0.118
6436,YPR078C,chrXVI,697147,698265,118,46,62,1119,0.1054512958,0.092,0.124
6437,YPR079W,chrXVI,698869,700014,83,58,44,1146,0.0724258289703,0.116,0.088
6438,YPR080W,chrXVI,700594,701970,114,45,58,1377,0.082788671024,0.09,0.116
6439,YPR081C,chrXVI,702114,703970,165,55,48,1857,0.0888529886914,0.11,0.096
6440,YPR082C,chrXVI,704225,704656,34,52,47,432,0.0787037037037,0.104,0.094
6441,YPR083W,chrXVI,704854,706593,174,37,49,1740,0.1,0.074,0.098
6442,YPR084W,chrXVI,706972,708342,110,57,55,1371,0.0802334062728,0.114,0.11
6443,YPR085C,chrXVI,708497,709828,140,56,55,1332,0.105105105105,0.112,0.11
6444,YPR086W,chrXVI,710101,711138,103,53,46,1038,0.0992292870906,0.106,0.092
6445,YPR087W,chrXVI,711354,711674,24,50,43,321,0.0747663551402,0.1,0.086
6446,YPR088C,chrXVI,711403,713028,129,56,39,1626,0.0793357933579,0.112,0.078
6447,YPR089W,chrXVI,713275,715941,256,50,64,2667,0.0959880014998,0.1,0.128
6448,YPR091C,chrXVI,716156,718468,232,56,54,2313,0.100302637268,0.112,0.108
6449,YPR092W,chrXVI,718379,718684,20,61,53,306,0.0653594771242,0.122,0.106
6450,YPR093C,chrXVI,719558,720424,62,36,44,867,0.0715109573241,0.072,0.088
6451,YPR094W,chrXVI,720637,720960,29,41,52,324,0.0895061728395,0.082,0.104
6452,YPR095C,chrXVI,721037,724717,331,50,42,3681,0.0899212170606,0.1,0.084
6453,YPR096C,chrXVI,724842,725144,23,42,51,303,0.0759075907591,0.084,0.102
6454,YPR097W,chrXVI,725394,728615,375,48,59,3222,0.116387337058,0.096,0.118
6455,YPR098C,chrXVI,728947,729528,57,65,49,582,0.0979381443299,0.13,0.098
6456,YPR099C,chrXVI,729757,730113,39,53,49,357,0.109243697479,0.106,0.098
6457,YPR100W,chrXVI,729791,730213,41,54,52,423,0.096926713948,0.108,0.104
6458,YPR101W,chrXVI,730492,731019,62,46,51,528,0.117424242424,0.092,0.102
6459,YPR102C,chrXVI,731224,731748,43,62,35,525,0.0819047619048,0.124,0.07
6460,YPR103W,chrXVI,732349,733212,73,41,55,864,0.0844907407407,0.082,0.11
6461,YPR104C,chrXVI,733623,736433,218,59,51,2811,0.0775524724297,0.118,0.102
6462,YPR105C,chrXVI,736984,739569,259,52,48,2586,0.100154679041,0.104,0.096
6463,YPR106W,chrXVI,740061,741392,119,49,57,1332,0.0893393393393,0.098,0.114
6464,YPR107C,chrXVI,741438,742064,68,52,57,627,0.108452950558,0.104,0.114
6465,YPR108W,chrXVI,742454,743743,124,56,55,1290,0.0961240310078,0.112,0.11
6466,YPR108W-A,chrXVI,744175,744387,15,57,53,213,0.0704225352113,0.114,0.106
6467,YPR109W,chrXVI,744689,745573,87,47,63,885,0.0983050847458,0.094,0.126
6468,YPR110C,chrXVI,745828,746835,102,59,54,1008,0.10119047619,0.118,0.108
6469,YPR111W,chrXVI,747306,749000,168,55,54,1695,0.0991150442478,0.11,0.108
6470,YPR112C,chrXVI,749256,751919,234,61,41,2664,0.0878378378378,0.122,0.082
6471,YPR113W,chrXVI,752257,752919,50,44,36,663,0.0754147812971,0.088,0.072
6472,YPR114W,chrXVI,753301,754248,79,34,44,948,0.0833333333333,0.068,0.088
6473,YPR115W,chrXVI,754877,758128,288,36,56,3252,0.0885608856089,0.072,0.112
6474,YPR116W,chrXVI,758648,759481,83,55,45,834,0.099520383693,0.11,0.09
6475,YPR117W,chrXVI,760025,767494,785,48,45,7470,0.105087014726,0.096,0.09
6476,YPR118W,chrXVI,767752,768987,121,50,50,1236,0.0978964401294,0.1,0.1
6477,YPR119W,chrXVI,771653,773128,140,54,71,1476,0.0948509485095,0.108,0.142
6478,YPR120C,chrXVI,773875,775182,118,76,42,1308,0.0902140672783,0.152,0.084
6479,YPR121W,chrXVI,778583,780301,157,50,66,1719,0.0913321698662,0.1,0.132
6480,YPR122W,chrXVI,782045,785671,370,49,55,3627,0.102012682658,0.098,0.11
6481,YPR123C,chrXVI,786141,786575,32,56,49,435,0.0735632183908,0.112,0.098
6482,YPR124W,chrXVI,786208,787428,103,57,54,1221,0.0843570843571,0.114,0.108
6483,YPR125W,chrXVI,787961,789325,103,58,47,1365,0.0754578754579,0.116,0.094
6484,YPR126C,chrXVI,789077,789385,10,41,50,309,0.0323624595469,0.082,0.1
6485,YPR127W,chrXVI,790083,791120,101,51,59,1038,0.097302504817,0.102,0.118
6486,YPR128C,chrXVI,791218,792204,93,59,43,987,0.0942249240122,0.118,0.086
6487,YPR129W,chrXVI,792687,793736,91,45,52,1050,0.0866666666667,0.09,0.104
6488,YPR130C,chrXVI,793374,793781,41,41,43,408,0.100490196078,0.082,0.086
6489,YPR131C,chrXVI,793911,794498,58,48,55,588,0.0986394557823,0.096,0.11
6490,YPR132W,chrXVI,794965,795767,74,57,55,803,0.0921544209215,0.114,0.11
6491,YPR133C,chrXVI,795978,797210,105,54,44,1233,0.0851581508516,0.108,0.088
6492,YPR133W-A,chrXVI,797557,797709,11,45,53,153,0.0718954248366,0.09,0.106
6493,YPR134W,chrXVI,798051,798857,69,48,58,807,0.0855018587361,0.096,0.116
6494,YPR135W,chrXVI,799234,802017,256,58,50,2784,0.0919540229885,0.116,0.1
6495,YPR136C,chrXVI,802325,802837,46,54,47,513,0.0896686159844,0.108,0.094
6496,YPR137W,chrXVI,802359,804080,151,58,58,1722,0.0876887340302,0.116,0.116
6497,YPR138C,chrXVI,810984,812453,100,59,44,1470,0.0680272108844,0.118,0.088
6498,YPR139C,chrXVI,813156,814058,71,43,47,903,0.078626799557,0.086,0.094
6499,YPR140W,chrXVI,814391,815536,108,38,53,1146,0.0942408376963,0.076,0.106
6500,YPR141C,chrXVI,815734,817923,218,47,53,2190,0.0995433789954,0.094,0.106
6501,YPR142C,chrXVI,818130,818693,48,50,42,564,0.0851063829787,0.1,0.084
6502,YPR143W,chrXVI,818323,819075,59,52,61,753,0.0783532536521,0.104,0.122
6503,YPR144C,chrXVI,819765,821423,168,64,53,1659,0.101265822785,0.128,0.106
6504,YPR145W,chrXVI,822620,824338,139,34,68,1719,0.0808609656777,0.068,0.136
6505,YPR145C-A,chrXVI,824690,824926,28,65,42,237,0.118143459916,0.13,0.084
6506,YPR146C,chrXVI,825347,825676,37,41,50,330,0.112121212121,0.082,0.1
6507,YPR147C,chrXVI,825645,826559,87,46,45,915,0.0950819672131,0.092,0.09
6508,YPR148C,chrXVI,826833,828140,120,44,55,1308,0.0917431192661,0.088,0.11
6509,YPR149W,chrXVI,829918,830439,41,54,51,522,0.0785440613027,0.108,0.102
6510,YPR150W,chrXVI,830999,831520,43,57,51,522,0.0823754789272,0.114,0.102
6511,YPR151C,chrXVI,831055,831675,51,63,41,621,0.0821256038647,0.126,0.082
6512,YPR152C,chrXVI,832061,833458,102,46,46,1398,0.0729613733906,0.092,0.092
6513,YPR153W,chrXVI,833689,834245,44,50,45,557,0.0789946140036,0.1,0.09
6514,YPR154W,chrXVI,834565,835212,54,44,56,648,0.0833333333333,0.088,0.112
6515,YPR155C,chrXVI,835563,837413,179,50,64,1851,0.0967044840627,0.1,0.128
6516,YPR156C,chrXVI,837909,839777,143,64,46,1869,0.0765115034778,0.128,0.092
6517,YPR157W,chrXVI,841266,842669,111,46,60,1404,0.0790598290598,0.092,0.12
6518,YPR158W,chrXVI,843262,844020,71,50,60,759,0.0935441370224,0.1,0.12
6519,YPR159W,chrXVI,857583,859745,180,46,64,2163,0.0832177531207,0.092,0.128
6520,YPR159C-A,chrXVI,860314,860415,6,57,30,102,0.0588235294118,0.114,0.06
6521,YPR160W,chrXVI,861306,864014,261,52,54,2709,0.0963455149502,0.104,0.108
6522,YPR160W-A,chrXVI,861934,862014,9,44,45,81,0.111111111111,0.088,0.09
6523,YPR160C-A,chrXVI,862577,862861,28,47,51,285,0.0982456140351,0.094,0.102
6524,YPR161C,chrXVI,864449,866422,174,50,51,1974,0.0881458966565,0.1,0.102
6525,YPR162C,chrXVI,866715,868304,152,54,63,1590,0.0955974842767,0.108,0.126
6526,YPR163C,chrXVI,868645,869955,99,54,52,1311,0.0755148741419,0.108,0.104
6527,YPR164W,chrXVI,870703,874926,422,49,46,4224,0.0999053030303,0.098,0.092
6528,YPR165W,chrXVI,875368,875997,55,42,62,630,0.0873015873016,0.084,0.124
6529,YPR166C,chrXVI,876282,876629,39,51,50,348,0.112068965517,0.102,0.1
6530,YPR167C,chrXVI,876847,877632,72,54,52,786,0.0916030534351,0.108,0.104
6531,YPR168W,chrXVI,878076,878549,49,51,46,474,0.103375527426,0.102,0.092
6532,YPR169W,chrXVI,878690,880168,138,55,49,1479,0.0933062880325,0.11,0.098
6533,YPR170C,chrXVI,882983,883318,27,50,56,336,0.0803571428571,0.1,0.112
6534,YPR169W-A,chrXVI,883239,883457,20,48,53,219,0.0913242009132,0.096,0.106
6535,YPR170W-B,chrXVI,883239,883595,31,48,56,357,0.0868347338936,0.096,0.112
6536,YPR170W-A,chrXVI,883378,883563,19,42,54,186,0.102150537634,0.084,0.108
6537,YPR171W,chrXVI,883828,885558,151,56,44,1731,0.0872328134027,0.112,0.088
6538,YPR172W,chrXVI,885796,886398,56,40,44,603,0.0928689883914,0.08,0.088
6539,YPR173C,chrXVI,886524,887837,99,53,27,1314,0.0753424657534,0.106,0.054
6540,YPR174C,chrXVI,888043,888708,49,41,39,666,0.0735735735736,0.082,0.078
6541,YPR175W,chrXVI,888974,891043,197,44,41,2070,0.0951690821256,0.088,0.082
6542,YPR176C,chrXVI,891101,892078,87,47,55,978,0.0889570552147,0.094,0.11
6543,YPR177C,chrXVI,892313,892684,31,59,49,372,0.0833333333333,0.118,0.098
6544,YPR178W,chrXVI,892332,893729,128,57,58,1398,0.0915593705293,0.114,0.116
6545,YPR179C,chrXVI,893797,895764,205,55,46,1968,0.104166666667,0.11,0.092
6546,YPR180W,chrXVI,895961,897004,83,55,54,1044,0.0795019157088,0.11,0.108
6547,YPR181C,chrXVI,897361,899667,188,48,26,2307,0.0814911140009,0.096,0.052
6548,YPR182W,chrXVI,900194,900454,8,26,38,261,0.0306513409962,0.052,0.076
6549,YPR183W,chrXVI,900755,901558,51,33,40,804,0.0634328358209,0.066,0.08
6550,YPR184W,chrXVI,902044,906654,394,41,47,4611,0.0854478421167,0.082,0.094
6551,YPR185W,chrXVI,907218,909434,202,48,51,2217,0.0911141181777,0.096,0.102
6552,YPR186C,chrXVI,909733,911022,131,61,59,1290,0.101550387597,0.122,0.118
6553,YPR187W,chrXVI,911257,911800,54,52,58,544,0.0992647058824,0.104,0.116
6554,YPR188C,chrXVI,911988,912479,54,56,58,492,0.109756097561,0.112,0.116
6555,YPR189W,chrXVI,912664,916962,470,53,56,4299,0.10932775064,0.106,0.112
6556,YPR190C,chrXVI,917077,919041,189,55,55,1965,0.0961832061069,0.11,0.11
6557,YPR191W,chrXVI,919381,920487,93,53,51,1107,0.0840108401084,0.106,0.102
6558,YPR192W,chrXVI,921860,922777,53,31,45,918,0.057734204793,0.062,0.09
6559,YPR193C,chrXVI,922909,923379,42,40,46,471,0.0891719745223,0.08,0.092
6560,YPR194C,chrXVI,924304,926937,247,50,66,2634,0.0937737281701,0.1,0.132
6561,YPR195C,chrXVI,927965,928294,16,42,51,330,0.0484848484848,0.084,0.102
6562,YPR196W,chrXVI,931376,932788,134,44,60,1413,0.0948336871904,0.088,0.12
6563,YPR197C,chrXVI,933898,934461,47,67,50,564,0.0833333333333,0.134,0.1
6564,YPR198W,chrXVI,934034,935665,147,64,63,1632,0.0900735294118,0.128,0.126
6565,YPR199C,chrXVI,938148,939032,76,59,50,885,0.0858757062147,0.118,0.1
6566,YPR200C,chrXVI,939279,939671,34,52,58,393,0.0865139949109,0.104,0.116
6567,YPR201W,chrXVI,939922,941136,127,56,52,1215,0.104526748971,0.112,0.104
6568,YPR202W,chrXVI,943032,943896,87,41,40,865,0.100578034682,0.082,0.08
6569,YPR203W,chrXVI,943880,944188,28,48,28,309,0.0906148867314,0.096,0.056
6570,YPR204W,chrXVI,944603,947701,181,36,31,3099,0.0584059373992,0.072,0.062
6571,YPR204C-A,chrXVI,946856,947338,29,29,42,483,0.0600414078675,0.058,0.084
6572,Q0010,chrmt,3952,4338,55,116,104,387,0.142118863049,0.232,0.208
6573,Q0017,chrmt,4254,4415,29,90,101,162,0.179012345679,0.18,0.202
6574,Q0032,chrmt,11667,11957,56,116,103,291,0.192439862543,0.232,0.206
6575,Q0050,chrmt,13818,16322,348,103,55,2505,0.138922155689,0.206,0.11
6576,Q0055,chrmt,13818,18830,687,103,71,5013,0.137043686415,0.206,0.142
6577,Q0060,chrmt,13818,19996,864,103,59,6179,0.139828451206,0.206,0.118
6578,Q0065,chrmt,13818,21935,1130,103,80,8118,0.139196846514,0.206,0.16
6579,Q0070,chrmt,13818,23167,1331,103,75,9350,0.142352941176,0.206,0.15
6580,Q0045,chrmt,13818,26701,1910,103,121,12884,0.148245886371,0.206,0.242
6581,Q0075,chrmt,24156,25255,208,87,69,1100,0.189090909091,0.174,0.138
6582,Q0080,chrmt,27666,27812,24,108,110,147,0.163265306122,0.216,0.22
6583,Q0085,chrmt,28487,29266,106,101,95,780,0.135897435897,0.202,0.19
6584,Q0092,chrmt,30874,31014,30,122,76,141,0.212765957447,0.244,0.152
6585,Q0110,chrmt,36540,38579,332,116,98,2040,0.162745098039,0.232,0.196
6586,Q0115,chrmt,36540,40265,650,116,98,3726,0.174449812131,0.232,0.196
6587,Q0120,chrmt,36540,42251,971,116,100,5712,0.169992997199,0.232,0.2
6588,Q0105,chrmt,36540,43647,1203,116,100,7108,0.16924592009,0.232,0.2
6589,Q0130,chrmt,46723,46953,24,111,119,231,0.103896103896,0.222,0.238
6590,Q0140,chrmt,48901,50097,260,128,95,1197,0.217209690894,0.256,0.19
6591,Q0142,chrmt,51052,51228,36,82,104,177,0.203389830508,0.164,0.208
6592,Q0143,chrmt,51277,51429,32,98,115,153,0.209150326797,0.196,0.23
6593,Q0144,chrmt,54109,54438,65,87,103,330,0.19696969697,0.174,0.206
6594,Q0160,chrmt,61022,61729,103,59,74,708,0.145480225989,0.118,0.148
6595,Q0182,chrmt,65770,66174,65,112,105,405,0.16049382716,0.224,0.21
6596,Q0250,chrmt,73758,74513,98,99,108,756,0.12962962963,0.198,0.216
6597,Q0255,chrmt,74495,75984,269,59,106,1490,0.180536912752,0.118,0.212
